dialogue_id,utt_id,speaker,utterance,%mor,%gra,%adu,%cof
tre02-annotated.txt,0,CHI,dere [: there] (w)ants er [: the] chair .,adv|there v|want-3S det|the n|chair .,1|2|JCT 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , he's got his own chair ?",co|oh cm|cm pro:sub|he~aux|be&3S part|get&PASTP pro:poss:det|his adj|own n|chair ?,1|5|COM 2|1|LP 3|5|SUBJ 4|5|AUX 5|0|ROOT 6|8|MOD 7|8|MOD 8|5|OBJ 9|5|PUNCT,"$EXA:chair $ADD:oh-,-he's-got-his-own $DEL:there-wants-the $DIST = 1 $REP = 0.14",$NOT
tre02-annotated.txt,0,CHI,"yeah , eat i(c)e cweam .",co|yeah cm|cm v|eat n|ice n|cream .,1|3|COM 2|1|LP 3|0|ROOT 4|5|MOD 5|3|OBJ 6|3|PUNCT,,
tre02-annotated.txt,1,FAT,"this is like a milk shake , isn't it ?",pro:dem|this cop|be&3S co|like det|a n|milk n|shake cm|cm cop|be&3S~neg|not pro|it ?,1|2|SUBJ 2|0|ROOT 3|2|COM 4|6|DET 5|6|MOD 6|2|PRED 7|6|LP 8|6|XMOD 9|8|NEG 10|8|PRED 11|2|PUNCT,$EXA:cm $ADD:this-is-like-a-milk-shake $ADD:isn't-it $DEL:yeah $DEL:eat-ice-cweam $DIST = 1 $REP = 0.11,$NOT
tre02-annotated.txt,0,CHI,deez [: these] guys boht [: both] Dada .,det|these n|guy-PL qn|both n:prop|Dada .,1|2|DET 2|0|INCROOT 3|4|QUANT 4|2|APP 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,they both ?,pro:sub|they post|both ?,1|0|INCROOT 2|1|PQ 3|1|PUNCT,$EXA:both $ADD:they $DEL:these-guys $DEL:dada $DIST = 1 $REP = 0.50,$NOT
tre02-annotated.txt,0,CHI,day bohs [: both] horn Dada .,n|day qn|both n|horn n:prop|Dada .,1|0|INCROOT 2|3|QUANT 3|1|CMOD 4|3|APP 5|1|PUNCT,,
tre02-annotated.txt,1,FAT,they both horn ?,pro:sub|they post|both n|horn ?,1|3|SUBJ 2|1|PQ 3|0|INCROOT 4|3|PUNCT,$EXA:both-horn $ADD:they $DEL:day $DEL:dada $DIST = 1 $REP = 0.67,$COF $ERR = other;$TYP=subst
tre02-annotated.txt,0,CHI,"day , day bohs [: both] gotta horn .",n|day cm|cm n|day qn|both mod:aux|gotta n|horn .,1|6|MOD 2|1|LP 3|6|MOD 4|6|QUANT 5|6|AUX 6|0|INCROOT 7|6|PUNCT,,
tre02-annotated.txt,1,FAT,they both gotta horn ?,pro:sub|they post|both mod:aux|gotta n|horn ?,1|3|SUBJ 2|1|PQ 3|0|ROOT 4|3|OBJ 5|3|PUNCT,"$EXA:both-gotta-horn $ADD:they $DEL:day-,-day $DIST = 1 $REP = 0.75",$COF $ERR = other;$TYP=subst
tre02-annotated.txt,0,CHI,(h)e: faw [: fall] on his head .,pro:sub|he v|fall prep|on pro:poss:det|his n|head .,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|5|MOD 5|3|POBJ 6|2|PUNCT,,
tre02-annotated.txt,1,FAT,"see , she fell on [//] the clown fell on his head too .",co|see cm|cm pro:sub|she v|fall&PAST det|the n|clown v|fall&PAST prep|on pro:poss:det|his n|head post|too .,1|4|COM 2|1|LP 3|4|SUBJ 4|0|ROOT 5|6|DET 6|7|SUBJ 7|4|COMP 8|7|JCT 9|10|MOD 10|8|POBJ 11|10|PQ 12|4|PUNCT,"$EXA:fall $EXA:on-his-head $ADD:see-,-she $ADD:the-clown-fell $ADD:too $DEL:he $MADD:&past $DIST = 2 $REP = 0.36",$COF $ERR = vmorph:irrpast;$TYP=subst
tre02-annotated.txt,0,CHI,day bohs [: both] gotta horn .,n|day qn|both mod:aux|gotta n|horn .,1|0|INCROOT 2|4|QUANT 3|4|AUX 4|1|OBJ 5|1|PUNCT,,
tre02-annotated.txt,1,FAT,is this a horn ?,cop|be&3S det|this det|a n|horn ?,1|0|ROOT 2|4|DET 3|4|DET 4|1|PRED 5|1|PUNCT,$EXA:horn $ADD:is-this-a $DEL:day-both-gotta $DIST = 1 $REP = 0.25,$NOT
tre02-annotated.txt,0,CHI,"yeah , dat [: that's] a horn .",co|yeah cm|cm pro:dem|that~cop|be&3S det|a n|horn .,1|4|COM 2|1|LP 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|PRED 7|4|PUNCT,,
tre02-annotated.txt,1,FAT,that's a fence .,pro:dem|that~cop|be&3S det|a n|fence .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,"$EXA:that~be-a $ADD:fence $DEL:yeah-, $DEL:horn $MEXA:~&3s $DIST = 2 $REP = 0.67",$NOT
tre02-annotated.txt,0,CHI,"no , dat [: that's] a horn .",co|no cm|cm pro:dem|that~cop|be&3S det|a n|horn .,1|4|COM 2|1|LP 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|PRED 7|4|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , I thought it was a fence .",co|oh cm|cm pro:sub|I v|think&PAST pro|it cop|be&PAST&13S det|a n|fence .,1|4|COM 2|1|LP 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|COMP 7|8|DET 8|6|PRED 9|4|PUNCT,$EXA:cm $EXA:a $ADD:oh $ADD:i-thought-it-was $ADD:fence $DEL:no $DEL:that's $DEL:horn $DIST = 1 $REP = 0.25,$NOT
tre02-annotated.txt,0,CHI,dat [: that's] a horn .,pro:dem|that~cop|be&3S det|a n|horn .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,I thought a horn was like in the car .,pro:sub|I v|think&PAST det|a n|horn cop|be&PAST&13S co|like prep|in det|the n|car .,1|2|SUBJ 2|5|LINK 3|4|DET 4|5|SUBJ 5|0|ROOT 6|5|COM 7|5|JCT 8|9|DET 9|7|POBJ 10|5|PUNCT,$EXA:a-horn $ADD:i-thought $ADD:was-like-in-the-car $DEL:that's $DIST = 1 $REP = 0.22,$NOT
tre02-annotated.txt,0,CHI,dat [: that's] a horn .,pro:dem|that~cop|be&3S det|a n|horn .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,a car horn .,det|a n|car n|horn .,1|3|DET 2|3|MOD 3|0|INCROOT 4|3|PUNCT,$EXA:a $EXA:horn $ADD:car $DEL:that's $DIST = 2 $REP = 0.67,$NOT
tre02-annotated.txt,0,CHI,its not <cor [: car]> [/] a car horn .,pro:poss:det|its neg|not det|a n|car n|horn .,1|5|MOD 2|1|NEG 3|5|DET 4|5|MOD 5|0|INCROOT 6|5|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , what kind of horn is it ?",co|oh cm|cm rel|what n|kind prep|of n|horn aux|be&3S pro|it ?,1|3|COM 2|1|LP 3|4|LINK 4|0|ROOT 5|4|NJCT 6|8|SUBJ 7|8|AUX 8|5|POBJ 9|4|PUNCT,"$EXA:horn $ADD:oh-,-what-kind-of $ADD:is-it $DEL:its-not-a-car $DIST = 1 $REP = 0.12",$NOT
tre02-annotated.txt,0,CHI,dat [: that's] dat [: that's] your waio [: radio] there ?,pro:dem|that~cop|be&3S pro:dem|that~mod|do&3S pro:poss:det|your n|radio adv|there ?,1|2|SUBJ 2|0|ROOT 3|6|SUBJ 4|6|AUX 5|6|MOD 6|2|PRED 7|6|NJCT 8|2|PUNCT,,
tre02-annotated.txt,1,FAT,"yeah , that's my radio right there .",co|yeah cm|cm pro:dem|that~mod|do&3S pro:poss:det|my n|radio adv|right adv|there .,1|6|COM 2|1|LP 3|6|SUBJ 4|6|AUX 5|6|MOD 6|0|ROOT 7|8|JCT 8|6|JCT 9|6|PUNCT,"$EXA:that~do $EXA:radio $EXA:there $ADD:yeah-, $ADD:my $ADD:right $DEL:that's $DEL:your $MEXA:~&3s $DIST = 1 $REP = 0.43",$NOT
tre02-annotated.txt,0,CHI,dat [: that's] dat [: that's] your waio [: radio] there ?,pro:dem|that~cop|be&3S pro:dem|that~mod|do&3S pro:poss:det|your n|radio adv|there ?,1|2|SUBJ 2|0|ROOT 3|6|SUBJ 4|6|AUX 5|6|MOD 6|2|PRED 7|6|NJCT 8|2|PUNCT,,
tre02-annotated.txt,1,FAT,just leave it there .,adv:int|just v|leave pro|it adv|there .,1|2|JCT 2|0|ROOT 3|2|OBJ 4|2|JCT 5|2|PUNCT,$EXA:there $ADD:just-leave-it $DEL:that's-that's-your-radio $DIST = 2 $REP = 0.25,$NOT
tre02-annotated.txt,0,CHI,bohs [: both] horns falled down .,qn|both n|horn-PL v|fall-PAST adv|down .,1|2|QUANT 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|3|PUNCT,,
tre02-annotated.txt,1,FAT,all three horns .,adv:int|all det:num|three n|horn-PL .,1|2|JCT 2|3|QUANT 3|0|INCROOT 4|3|PUNCT,$EXA:horn $ADD:all-three $DEL:both $DEL:falled-down $MEXA:-pl $DIST = 1 $REP = 0.33,$NOT
tre02-annotated.txt,0,CHI,Kay now der [: they] eat ice cream .,n:prop|Kay adv|now pro:sub|they v|eat n|ice n|cream .,1|4|LINK 2|1|JCT 3|4|SUBJ 4|0|ROOT 5|6|MOD 6|4|OBJ 7|4|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , now they're gonna eat ice cream .",co|oh cm|cm adv|now pro:sub|they~aux|be&PRES part|go-PRESP~inf|to v|eat n|ice n|cream .,1|6|COM 2|1|LP 3|6|JCT 4|6|SUBJ 5|6|AUX 6|0|ROOT 7|8|INF 8|6|XCOMP 9|10|MOD 10|8|OBJ 11|6|PUNCT,"$EXA:now $EXA:eat-ice-cream $ADD:oh-, $ADD:they're-gonna $DEL:kay $DEL:they $DIST = 1 $REP = 0.50",$NOT
tre02-annotated.txt,0,CHI,becaud [: because] hoona@c turn laho [: let's all] eat i(c)e cweam [: cream] .,conj|because chi|hoona n|turn v|let~pro:obj|us post|all v|eat n|ice n|cream .,1|4|LINK 2|4|JCT 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|JCT 7|6|ROOT 8|9|MOD 9|7|OBJ 10|7|PUNCT,,
tre02-annotated.txt,1,FAT,he's fillin(g) up on ice cream .,pro:sub|he~aux|be&3S part|fill-PRESP adv|up prep|on n|ice n|cream .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|JCT 5|3|JCT 6|7|MOD 7|5|POBJ 8|3|PUNCT,$EXA:ice-cream $ADD:he's-filling-up-on $DEL:because-hoona@c-turn-let's-all-eat $DIST = 2 $REP = 0.33,$NOT
tre02-annotated.txt,0,CHI,daws [: that's] a cwown [: clown] .,pro:dem|that~cop|be&3S det|a n|clown .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,did the clown get enough ice cream ?,v|do&PAST det|the n|clown v|get adj|enough n|ice n|cream ?,1|4|LINK 2|3|DET 3|4|SUBJ 4|0|ROOT 5|7|MOD 6|7|MOD 7|4|OBJ 8|4|PUNCT,$EXA:clown $ADD:did-the $ADD:get-enough-ice-cream $DEL:that's-a $DIST = 1 $REP = 0.14,$NOT
tre02-annotated.txt,0,CHI,"&um , cowboy .",cm|cm n|+n|cow+n|boy .,1|2|MOD 2|0|INCROOT 3|2|PUNCT,,
tre02-annotated.txt,1,FAT,that's a cowboy too ?,pro:dem|that~cop|be&3S det|a n|+n|cow+n|boy post|too ?,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|4|PQ 6|2|PUNCT,"$EXA:cow+boy $ADD:that's-a $ADD:too $DEL:, $DIST = 1 $REP = 0.25",$COF $ERR = synt:subj;$TYP=omission $ERR = synt:verb;$TYP=omission $ERR = umorph:det;$TYP=omission
tre02-annotated.txt,0,CHI,dat [: that's] mehder [: another] cowmboy [: cowboy] .,pro:dem|that~cop|be&3S qn|another n|+n|cow+n|boy .,1|2|SUBJ 2|0|ROOT 3|4|QUANT 4|2|PRED 5|2|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , another cowboy .",co|oh cm|cm qn|another n|+n|cow+n|boy .,1|4|COM 2|1|LP 3|4|QUANT 4|0|INCROOT 5|4|PUNCT,"$EXA:another-cow+boy $ADD:oh-, $DEL:that's $DIST = 1 $REP = 0.50",$NOT
tre02-annotated.txt,0,CHI,he's got a hat .,pro:sub|he~aux|be&3S part|get&PASTP det|a n|hat .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|DET 5|3|OBJ 6|3|PUNCT,,
tre02-annotated.txt,1,FAT,everybody's got a hat but you and me .,pro:indef|everybody~aux|be&3S v|get&PAST det|a n|hat conj|but pro|you coord|and pro:obj|me .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|DET 5|3|OBJ 6|8|LINK 7|8|SUBJ 8|3|CONJ 9|8|COORD 10|3|PUNCT,$EXA:get-a-hat $ADD:everybody's $ADD:but-you-and-me $DEL:he's $MSUB:&past $DIST = 1 $REP = 0.38,$NOT
tre02-annotated.txt,0,CHI,"in , in Tucson .",adv|in cm|cm prep|in n:prop|Tucson .,1|3|JCT 2|1|LP 3|0|ROOT 4|3|POBJ 5|3|PUNCT,,
tre02-annotated.txt,1,FAT,"oh , in Tucson .",co|oh cm|cm prep|in n:prop|Tucson .,1|0|INCROOT 2|1|LP 3|1|JCT 4|3|POBJ 5|1|PUNCT,$EXA:cm-in-tucson $ADD:oh $DEL:in $DIST = 1 $REP = 0.75,$NOT
tre02-annotated.txt,0,CHI,I have a hat in Tucson .,pro:sub|I v|have det|a n|hat prep|in n:prop|Tucson .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|JCT 6|5|POBJ 7|2|PUNCT,,
tre02-annotated.txt,1,FAT,you got many hats in Tucson .,pro|you v|get&PAST qn|many n|hat-PL prep|in n:prop|Tucson .,1|2|SUBJ 2|0|ROOT 3|4|QUANT 4|2|OBJ 5|2|JCT 6|5|POBJ 7|2|PUNCT,$EXA:hat-in-tucson $ADD:you-got-many $DEL:i-have-a $MADD:-pl $DIST = 1 $REP = 0.50,$NOT
tre02-annotated.txt,0,CHI,more i(c)e cweam Dada ?,qn|more n|ice n|cream n:prop|Dada ?,1|2|QUANT 2|3|MOD 3|0|INCROOT 4|3|APP 5|3|PUNCT,,
tre02-annotated.txt,1,FAT,they want more ice cream ?,pro:sub|they v|want qn|more n|ice n|cream ?,1|2|SUBJ 2|0|ROOT 3|4|QUANT 4|5|MOD 5|2|OBJ 6|2|PUNCT,$EXA:more-ice-cream $ADD:they-want $DEL:dada $DIST = 1 $REP = 0.60,$COF $ERR = synt:subj;$TYP=omission $ERR = synt:verb;$TYP=omission
tre28-annotated.txt,0,CHI,up they go .,prep|up pro:sub|they v|go .,1|0|INCROOT 2|3|SUBJ 3|1|POBJ 4|1|PUNCT,,
tre28-annotated.txt,1,FAT,where are they going ?,adv:wh|where cop|be&PRES pro:sub|they part|go-PRESP ?,1|2|LINK 2|0|ROOT 3|4|SUBJ 4|2|PRED 5|2|PUNCT,$EXA:they-go $ADD:where-are $DEL:up $MADD:-presp $DIST = 1 $REP = 0.50,$NOT
tre28-annotated.txt,0,CHI,wash their &c xxx .,v|wash pro:poss:det|their .,1|0|ROOT 2|1|OBJ 3|1|PUNCT,,
tre28-annotated.txt,1,FAT,oh I get it (.) that's like a car wash .,co|oh pro:sub|I v|get pro|it pro:dem|that~aux|be&3S prep|like det|a n|car n|wash .,1|3|COM 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|3|PUNCT 6|5|INCROOT 7|6|JCT 8|10|DET 9|10|MOD 10|7|POBJ 11|6|PUNCT,$EXA:wash $ADD:oh-i-get-it-that's-like-a-car $DEL:their $DIST = 1 $REP = 0.11,$NOT
tre28-annotated.txt,0,CHI,&um I'm &um pretending dat [: that's] a car wash .,pro:sub|I~aux|be&1S part|pretend-PRESP pro:dem|that~cop|be&3S det|a n|car n|wash .,1|3|SUBJ 2|3|AUX 3|5|LINK 4|5|SUBJ 5|0|ROOT 6|8|DET 7|8|MOD 8|5|PRED 9|5|PUNCT,,
tre28-annotated.txt,1,FAT,it does look like a car wash .,pro|it mod|do&3S v|look rel|like det|a n|car n|wash .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|7|LINK 5|7|DET 6|7|MOD 7|3|COMP 8|3|PUNCT,$EXA:a-car-wash $ADD:it-does-look-like $DEL:i'm-pretending-that's $DIST = 1 $REP = 0.43,$NOT
tre28-annotated.txt,0,CHI,&um I'm &um pretending dat [: that's] a car wash .,pro:sub|I~aux|be&1S part|pretend-PRESP pro:dem|that~cop|be&3S det|a n|car n|wash .,1|3|SUBJ 2|3|AUX 3|5|LINK 4|5|SUBJ 5|0|ROOT 6|8|DET 7|8|MOD 8|5|PRED 9|5|PUNCT,,
tre28-annotated.txt,1,FAT,it sprays the car all wet .,pro|it v|spray-3S det|the n|car adv:int|all adj|wet .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|6|JCT 6|4|XMOD 7|2|PUNCT,$EXA:car $ADD:it-sprays-the $ADD:all-wet $DEL:i'm-pretending-that's-a $DEL:wash $DIST = 4 $REP = 0.17,$NOT
tre28-annotated.txt,0,CHI,how do you get it (.) over (.) in there ?,adv:wh|how mod|do pro|you v|get pro|it adv|over prep|in pro:dem|there ?,1|4|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|JCT 7|4|JCT 8|7|POBJ 9|4|PUNCT,,
tre28-annotated.txt,1,FAT,how do you get it over in where ?,adv:wh|how mod|do pro|you v|get pro|it adv|over prep|in adv:wh|where ?,1|4|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|JCT 7|4|JCT 8|7|POBJ 9|4|PUNCT,$EXA:how-do-you-get-it-over-in $ADD:where $DEL:there $DIST = 1 $REP = 0.88,$CLQ $ERR = 0
tre28-annotated.txt,0,CHI,it just goes that way .,pro|it adv:int|just v|go-3S adv:int|that n|way .,1|3|SUBJ 2|3|JCT 3|0|ROOT 4|5|JCT 5|3|JCT 6|3|PUNCT,,
tre28-annotated.txt,1,FAT,"it only goes up to there , doesn't it ?",pro|it adv|only v|go-3S adv|up prep|to adv|there cm|cm mod|do&3S~neg|not pro|it ?,1|3|SUBJ 2|3|JCT 3|0|ROOT 4|3|JCT 5|3|JCT 6|8|JCT 7|6|LP 8|10|AUX 9|8|NEG 10|5|POBJ 11|3|PUNCT,"$EXA:it $EXA:go $ADD:only $ADD:up-to-there-,-doesn't-it $DEL:just $DEL:that-way $MEXA:-3s $DIST = 1 $REP = 0.22",$NOT
tre28-annotated.txt,0,CHI,and even my car seat .,coord|and v|even pro:poss:det|my n|car n|seat .,1|0|INCROOT 2|1|COORD 3|5|MOD 4|5|MOD 5|2|OBJ 6|1|PUNCT,,
tre28-annotated.txt,1,FAT,even your car seat ?,adv:int|even pro:poss:det|your n|car n|seat ?,1|4|JCT 2|3|MOD 3|4|MOD 4|0|INCROOT 5|4|PUNCT,$EXA:even $EXA:car-seat $ADD:your $DEL:and $DEL:my $DIST = 1 $REP = 0.75,$NOT
tre28-annotated.txt,0,CHI,and even my car seat .,coord|and v|even pro:poss:det|my n|car n|seat .,1|0|INCROOT 2|1|COORD 3|5|MOD 4|5|MOD 5|2|OBJ 6|1|PUNCT,,
tre28-annotated.txt,1,FAT,we could take our car (.) and open up the sun roof .,pro:sub|we mod|could v|take pro:poss:det|our n|car coord|and v|open prep|up det|the n|sun n|roof .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|MOD 5|3|OBJ 6|3|CONJ 7|6|COORD 8|7|JCT 9|11|DET 10|11|MOD 11|8|POBJ 12|3|PUNCT,$EXA:car-and $ADD:we-could-take-our $ADD:open-up-the-sun-roof $DEL:even-my $DEL:seat $DIST = 2 $REP = 0.18,$NOT
tre28-annotated.txt,0,CHI,"so [/] so we could say pee , pee .",co|so pro:sub|we mod|could v|say n|pee cm|cm n|pee .,1|4|COM 2|4|SUBJ 3|4|AUX 4|0|ROOT 5|7|MOD 6|5|LP 7|4|OBJ 8|4|PUNCT,,
tre28-annotated.txt,1,FAT,what are you saying pee for ?,rel|what aux|be&PRES pro|you part|say-PRESP n|pee prep|for ?,1|2|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|JCT 7|4|PUNCT,"$EXA:say-pee $ADD:what-are-you $ADD:for $DEL:so-we-could $DEL:,-pee $MADD:-presp $DIST = 2 $REP = 0.33",$NOT
tre28-annotated.txt,0,CHI,so we could squirt (th)em with pee .,co|so pro:sub|we mod|could v|squirt pro:obj|them prep|with n|pee .,1|4|COM 2|4|SUBJ 3|4|AUX 4|0|ROOT 5|4|OBJ 6|4|JCT 7|6|POBJ 8|4|PUNCT,,
tre28-annotated.txt,1,FAT,"oh , I don't want to squirt (th)em with pee .",co|oh cm|cm pro:sub|I mod|do~neg|not v|want inf|to v|squirt pro:obj|them prep|with n|pee .,1|6|COM 2|1|LP 3|6|SUBJ 4|6|AUX 5|4|NEG 6|0|ROOT 7|8|INF 8|6|XCOMP 9|8|OBJ 10|8|JCT 11|10|POBJ 12|6|PUNCT,"$EXA:squirt-them-with-pee $ADD:oh-,-i-don't-want-to $DEL:so-we-could $DIST = 1 $REP = 0.40",$NOT
tre28-annotated.txt,0,CHI,you can go +...,pro|you mod|can v|go +...,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PUNCT,,
tre28-annotated.txt,1,FAT,who are we going to squirt with pee ?,rel|who cop|be&PRES pro:sub|we part|go-PRESP inf|to n|squirt prep|with n|pee ?,1|2|LINK 2|0|ROOT 3|2|PRED 4|3|XMOD 5|6|INF 6|4|XCOMP 7|6|NJCT 8|7|POBJ 9|2|PUNCT,$EXA:go $ADD:who-are-we $ADD:to-squirt-with-pee $DEL:you-can $MADD:-presp $DIST = 1 $REP = 0.12,$NOT
tre28-annotated.txt,0,CHI,you can go +...,pro|you mod|can v|go +...,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PUNCT,,
tre28-annotated.txt,1,FAT,"you spray me , I'll spray you .",pro|you v|spray pro:obj|me cm|cm pro:sub|I~mod|will v|spray pro|you .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|2|LP 5|7|SUBJ 6|7|AUX 7|2|COMP 8|7|OBJ 9|2|PUNCT,"$EXA:you $ADD:spray-me-,-i'll-spray-you $DEL:can-go $DIST = 3 $REP = 0.14",$NOT
tre28-annotated.txt,0,CHI,and uncle Craig .,coord|and n|uncle n:prop|Craig .,1|0|INCROOT 2|1|COORD 3|2|APP 4|1|PUNCT,,
tre28-annotated.txt,1,FAT,uncle Craig's in salt lake today .,n|uncle n:prop|Craig~mod|do&3S prep|in n|salt n|lake adv:tem|today .,1|0|INCROOT 2|1|APP 3|2|INCROOT 4|3|JCT 5|6|MOD 6|4|POBJ 7|4|POBJ 8|3|PUNCT,$EXA:uncle $ADD:craig's-in-salt-lake-today $DEL:and $DEL:craig $DIST = 2 $REP = 0.17,$NOT
tre28-annotated.txt,0,CHI,salt lake ?,n|salt n|lake ?,1|2|MOD 2|0|INCROOT 3|2|PUNCT,,
tre28-annotated.txt,1,FAT,he went to salt lake for two days .,pro:sub|he v|go&PAST prep|to n|salt n|lake prep|for det:num|two n|day-PL .,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|5|MOD 5|3|POBJ 6|2|JCT 7|8|QUANT 8|6|POBJ 9|2|PUNCT,$EXA:salt-lake $ADD:he-went-to $ADD:for-two-days $EXPAN $DIST = 2 $REP = 0.25,$NOT
tre28-annotated.txt,0,CHI,keeken [: kicking] away .,part|kick-PRESP adv|away .,1|0|INCROOT 2|1|JCT 3|1|PUNCT,,
tre28-annotated.txt,1,FAT,"oh , kickin(g) away .",co|oh cm|cm part|kick-PRESP adv|away .,1|3|COM 2|1|LP 3|0|ROOT 4|3|JCT 5|3|PUNCT,"$EXA:kick-away $ADD:oh-, $EXPAN $MEXA:-presp $DIST = 1 $REP = 0.50",$NOT
tre28-annotated.txt,0,CHI,what's chopped chicken ?,rel|what~aux|be&3S part|chop-PASTP n|chicken ?,1|2|LINK 2|3|AUX 3|0|ROOT 4|3|OBJ 5|3|PUNCT,,
tre28-annotated.txt,1,FAT,you take chicken and you chop it all up .,pro|you v|take n|chicken coord|and pro|you v|chop pro|it adv:int|all adv|up .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|6|LINK 5|6|SUBJ 6|2|COMP 7|6|OBJ 8|9|JCT 9|7|JCT 10|2|PUNCT,$EXA:chicken $EXA:chop $ADD:you-take $ADD:and-you $ADD:it-all-up $DEL:what's $MDEL:-pastp $DIST = 2 $REP = 0.22,$NOT
tre28-annotated.txt,0,CHI,what's chopped chicken ?,rel|what~aux|be&3S part|chop-PASTP n|chicken ?,1|2|LINK 2|3|AUX 3|0|ROOT 4|3|OBJ 5|3|PUNCT,,
tre28-annotated.txt,1,FAT,that's not chopped chicken .,pro:dem|that~cop|be&3S neg|not part|chop-PASTP n|chicken .,1|2|SUBJ 2|0|ROOT 3|2|NEG 4|5|MOD 5|2|PRED 6|2|PUNCT,$EXA:chop-chicken $ADD:that's-not $DEL:what's $MEXA:-pastp $DIST = 3 $REP = 0.50,$NOT
tre28-annotated.txt,0,CHI,what's chopped chicken ?,rel|what~aux|be&3S part|chop-PASTP n|chicken ?,1|2|LINK 2|3|AUX 3|0|ROOT 4|3|OBJ 5|3|PUNCT,,
tre28-annotated.txt,1,FAT,that's not chopped chicken livers .,pro:dem|that~cop|be&3S neg|not part|chop-PASTP n|chicken n|liver-PL .,1|2|SUBJ 2|0|ROOT 3|2|NEG 4|6|MOD 5|6|MOD 6|2|PRED 7|2|PUNCT,$EXA:chop-chicken $ADD:that's-not $ADD:livers $DEL:what's $MEXA:-pastp $DIST = 4 $REP = 0.40,$NOT
tre28-annotated.txt,0,CHI,no it's not .,co|no pro|it~cop|be&3S neg|not .,1|3|COM 2|3|SUBJ 3|0|ROOT 4|3|NEG 5|3|PUNCT,,
tre28-annotated.txt,1,FAT,I think it's stuck .,pro:sub|I v|think pro|it~cop|be&3S v|stick&PAST .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|2|COMP 5|4|PRED 6|2|PUNCT,$EXA:it~be $ADD:i-think $ADD:stuck $DEL:no $DEL:not $MEXA:~&3s $DIST = 2 $REP = 0.25,$NOT
tre28-annotated.txt,0,CHI,"yeah , pokie pokie .",co|yeah cm|cm adj|pokie adj|pokie .,1|4|COM 2|1|LP 3|4|MOD 4|0|ROOT 5|4|PUNCT,,
tre28-annotated.txt,1,FAT,"ow don't , that hurts .",co|ow mod|do~neg|not cm|cm rel|that v|hurt-3S .,1|6|COM 2|6|AUX 3|2|NEG 4|2|LP 5|6|LINK 6|0|ROOT 7|6|PUNCT,$EXA:cm $ADD:ow-don't $ADD:that-hurts $DEL:yeah $DEL:pokie-pokie $DIST = 1 $REP = 0.20,$NOT
tre28-annotated.txt,0,CHI,just when you do it hard (.) like dis [: this] .,adv:int|just conj|when pro|you v|do pro|it adv|hard prep|like pro:dem|this .,1|2|JCT 2|4|LINK 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|JCT 7|4|JCT 8|7|POBJ 9|4|PUNCT,,
