corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,MLU,pos_tag,age,age_months,age_group
Manchester,Manchester_under_2/010902.xml,u132,5,0,MOT,Mother,Mother,does it go in that one ?,3.487,mod pro:per v prep det:dem pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u133,5,1,MOT,Mother,Mother,no .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u135,6,0,MOT,Mother,Mother,does it go in that one ?,3.487,mod pro:per v prep det:dem pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u136,6,1,MOT,Mother,Mother,yeah .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u144,7,0,MOT,Mother,Mother,where does it go ?,3.487,pro:int mod pro:per v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u145,7,1,MOT,Mother,Mother,clever boy .,3.487,adj n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u150,8,0,MOT,Mother,Mother,where does it go ?,3.487,pro:int mod pro:per v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u151,8,1,MOT,Mother,Mother,no it doesn't go in that one .,3.487,co pro:per mod v prep det:dem pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u161,9,0,MOT,Mother,Mother,is it that one ?,3.487,aux pro:per det:dem pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u162,9,1,MOT,Mother,Mother,oh you're missing some .,3.487,co pro:per part qn,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u190,10,0,MOT,Mother,Mother,what's this ?,3.487,pro:int pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u191,10,1,MOT,Mother,Mother,it's a book .,3.487,pro:per det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u195,11,0,MOT,Mother,Mother,what's the Daddy doing ?,3.487,pro:int det:art n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u196,11,1,MOT,Mother,Mother,he's changing that baby's nappie .,3.487,pro:sub part det:dem adj n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u244,12,0,MOT,Mother,Mother,what's what's that Carl ?,3.487,pro:int comp n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u245,12,1,MOT,Mother,Mother,the little boy's in his pram now .,3.487,det:art adj n prep det:poss n adv:tem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u257,13,0,MOT,Mother,Mother,what's Mummy doing ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u258,13,1,MOT,Mother,Mother,she's wiping his face .,3.487,pro:sub part det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u271,14,0,MOT,Mother,Mother,he's not crying ?,3.487,pro:sub neg part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u272,14,1,MOT,Mother,Mother,he is .,3.487,pro:sub cop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u274,15,0,MOT,Mother,Mother,the banana's coming ?,3.487,det:art n part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u275,15,1,MOT,Mother,Mother,oh look .,3.487,co n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u309,16,0,MOT,Mother,Mother,he's not eating ?,3.487,pro:sub neg part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u310,16,1,MOT,Mother,Mother,he's swimming .,3.487,pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u331,17,0,MOT,Mother,Mother,where's Zita gone ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u332,17,1,MOT,Mother,Mother,Zita's at her house .,3.487,n:prop prep det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u384,18,0,MOT,Mother,Mother,are you going to fix that ?,3.487,cop pro:per part inf v pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u385,18,1,MOT,Mother,Mother,fix the television .,3.487,v det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u430,19,0,MOT,Mother,Mother,where's where's Carl going ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u431,19,1,MOT,Mother,Mother,with teddy .,3.487,prep n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u441,20,0,MOT,Mother,Mother,what's Carl holding ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u443,20,1,MOT,Mother,Mother,oh Carl .,3.487,co n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u492,21,0,MOT,Mother,Mother,you don't ?,3.487,pro:per mod,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u493,21,1,MOT,Mother,Mother,it's a squirrel .,3.487,pro:per det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u513,22,0,MOT,Mother,Mother,whose dinner ?,3.487,det:int n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u514,22,1,MOT,Mother,Mother,it's Spot and he's coming to eat it .,3.487,pro:per n:prop coord pro:sub part inf v pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u523,23,0,MOT,Mother,Mother,is he going in his house ?,3.487,cop pro:sub part prep det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u524,23,1,MOT,Mother,Mother,he doesn't eat his house .,3.487,pro:sub mod v det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u530,24,0,MOT,Mother,Mother,who's that ?,3.487,pro:int pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u531,24,1,MOT,Mother,Mother,oh don't be silly .,3.487,co mod cop adj,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u532,25,0,MOT,Mother,Mother,who's that ?,3.487,pro:int pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u533,25,1,MOT,Mother,Mother,Spot doesn't eat everybody .,3.487,n:prop mod v pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u540,26,0,MOT,Mother,Mother,what's the monkey doing ?,3.487,pro:int det:art n part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u541,26,1,MOT,Mother,Mother,look Carl .,3.487,v n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u542,27,0,MOT,Mother,Mother,what's the monkey doing ?,3.487,pro:int det:art n part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u543,27,1,MOT,Mother,Mother,look .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u544,28,0,MOT,Mother,Mother,look what's he doing ?,3.487,co pro:int pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u545,28,1,MOT,Mother,Mother,you're a menace .,3.487,pro:per det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u555,29,0,MOT,Mother,Mother,what's the monkey sitting on ?,3.487,pro:int det:art n part adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u556,29,1,MOT,Mother,Mother,Mummy wishes she d never done that now .,3.487,n:prop v pro:sub v adv:tem part pro:dem adv:tem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u575,30,0,MOT,Mother,Mother,Mummy can have some ?,3.487,n:prop mod v qn,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u577,30,1,MOT,Mother,Mother,that's good .,3.487,pro:dem adj,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u590,31,0,MOT,Mother,Mother,where is it ?,3.487,pro:int cop pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u591,31,1,MOT,Mother,Mother,it's not in your hand .,3.487,pro:per neg prep det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u601,32,0,MOT,Mother,Mother,have you not found it yet ?,3.487,v pro:per neg v pro:per adv:tem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u602,32,1,MOT,Mother,Mother,there .,3.487,adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u613,33,0,MOT,Mother,Mother,have you broken it ?,3.487,v pro:per part pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u614,33,1,MOT,Mother,Mother,come here .,3.487,v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u623,34,0,MOT,Mother,Mother,what else can we find ?,3.487,pro:int post mod pro:sub v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u624,34,1,MOT,Mother,Mother,oh look .,3.487,co n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u626,35,0,MOT,Mother,Mother,what's he doing ?,3.487,pro:int pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u627,35,1,MOT,Mother,Mother,he's reading .,3.487,pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u630,36,0,MOT,Mother,Mother,he's he's not reading ?,3.487,pro:sub neg part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u631,36,1,MOT,Mother,Mother,he looks as_if he's reading to Mummy .,3.487,pro:sub v conj pro:sub part prep n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u632,37,0,MOT,Mother,Mother,where's he gone ?,3.487,pro:int pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u633,37,1,MOT,Mother,Mother,he's reading a book .,3.487,pro:sub part det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u651,38,0,MOT,Mother,Mother,what does the elephant say ?,3.487,pro:int mod det:art n v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u652,38,1,MOT,Mother,Mother,one two three four .,3.487,det:num det:num det:num det:num,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u713,39,0,MOT,Mother,Mother,who's coming after Carl ?,3.487,pro:int part adv:tem n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u714,39,1,MOT,Mother,Mother,it's a crab .,3.487,pro:per det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u726,40,0,MOT,Mother,Mother,shall we sit up ?,3.487,mod pro:sub v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u727,40,1,MOT,Mother,Mother,oh look Carl .,3.487,co n n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u796,41,0,MOT,Mother,Mother,what's he doing look ?,3.487,pro:int pro:sub part n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u797,41,1,MOT,Mother,Mother,it's licking its foot .,3.487,pro:per part det:poss n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u800,42,0,MOT,Mother,Mother,where's Wayne ?,3.487,pro:int n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u801,42,1,MOT,Mother,Mother,he's gone downstairs .,3.487,pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u828,43,0,MOT,Mother,Mother,you want some more ?,3.487,pro:per v qn pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u829,43,1,MOT,Mother,Mother,nice lemonade .,3.487,adj n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u923,44,0,MOT,Mother,Mother,where are the pennys ?,3.487,pro:int cop det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u924,44,1,MOT,Mother,Mother,they're inside the box .,3.487,pro:sub prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u980,45,0,INV,Investigator,Anna,he says yeah ?,3.647,pro:sub v co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u981,45,1,INV,Investigator,Anna,he doesn't .,3.647,pro:sub mod,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1011,46,0,MOT,Mother,Mother,do you not wanna hear it ?,3.487,mod pro:per neg v v pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1012,46,1,MOT,Mother,Mother,you do .,3.487,pro:per v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1024,47,0,MOT,Mother,Mother,yeah but what can you see out_of the window ?,3.487,co conj pro:int mod pro:per v prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1025,47,1,MOT,Mother,Mother,I can see a cow .,3.487,pro:sub mod v det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1042,48,0,MOT,Mother,Mother,you wanna get down ?,3.487,pro:per v v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1043,48,1,MOT,Mother,Mother,okay .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1068,49,0,MOT,Mother,Mother,look what we've what have we got in here ?,3.487,pro:int v pro:sub v prep n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1069,49,1,MOT,Mother,Mother,no don't don't do that .,3.487,co mod v pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1089,50,0,MOT,Mother,Mother,where's the neenaw ?,3.487,pro:int det:art chi,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1090,50,1,MOT,Mother,Mother,oh I see .,3.487,co pro:sub v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1143,51,0,MOT,Mother,Mother,is it driving fast ?,3.487,aux pro:per part n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1145,51,1,MOT,Mother,Mother,make it drive through these .,3.487,v pro:per v prep pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1267,52,0,MOT,Mother,Mother,can you see that ?,3.487,mod pro:per v comp,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1268,52,1,MOT,Mother,Mother,look .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1283,53,0,MOT,Mother,Mother,who's that there ?,3.487,pro:int comp adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1284,53,1,MOT,Mother,Mother,tweet tweet tweet .,3.487,on,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1299,54,0,MOT,Mother,Mother,what happened to Gordon ?,3.487,pro:int v prep n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1300,54,1,MOT,Mother,Mother,we haven't got Gordon .,3.487,pro:sub aux part n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1329,55,0,MOT,Mother,Mother,what's that baby doing ?,3.487,pro:int pro:dem v part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1330,55,1,MOT,Mother,Mother,Carl .,3.487,n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1337,56,0,MOT,Mother,Mother,can Carl clap ?,3.487,mod n:prop n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1338,56,1,MOT,Mother,Mother,go on .,3.487,v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1359,57,0,MOT,Mother,Mother,are you looking at this baby ?,3.487,cop pro:per part prep det:dem n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1360,57,1,MOT,Mother,Mother,it's kissing that baby .,3.487,pro:per part det:dem n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1365,58,0,MOT,Mother,Mother,can Mummy get a kiss ?,3.487,mod n:prop v det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1366,58,1,MOT,Mother,Mother,no .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1414,59,0,MOT,Mother,Mother,what're you doing with your ambulance now ?,3.487,pro:int pro:per part prep det:poss n adv:tem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1415,59,1,MOT,Mother,Mother,that's an ambulance .,3.487,pro:dem det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1423,60,0,MOT,Mother,Mother,let go ?,3.487,v v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1424,60,1,MOT,Mother,Mother,okay .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1444,61,0,MOT,Mother,Mother,that's a neenaw as_well ?,3.487,pro:dem det:art chi adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1445,61,1,MOT,Mother,Mother,it doesn't look like a neenaw to Mummy .,3.487,pro:per mod v co det:art chi prep n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1459,62,0,MOT,Mother,Mother,we'll play with that in a minute shall we ?,3.487,pro:sub v prep pro:dem prep det:art n mod pro:sub,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1460,62,1,MOT,Mother,Mother,park it up .,3.487,v pro:per adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1498,63,0,MOT,Mother,Mother,what is that baby doing ?,3.487,pro:int cop pro:dem v part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1499,63,1,MOT,Mother,Mother,he's in the bath .,3.487,pro:sub prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1517,64,0,MOT,Mother,Mother,can Carl see those ?,3.487,mod n:prop co det:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1518,64,1,MOT,Mother,Mother,little elephants .,3.487,adj n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1562,65,0,MOT,Mother,Mother,where are they ?,3.487,pro:int cop pro:sub,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1563,65,1,MOT,Mother,Mother,come on .,3.487,v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1578,66,0,MOT,Mother,Mother,where does the car go Carl ?,3.487,pro:int mod det:art n v n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1579,66,1,MOT,Mother,Mother,quick .,3.487,adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1584,67,0,MOT,Mother,Mother,who's that knocking on the door ?,3.487,pro:int pro:dem part prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1585,67,1,MOT,Mother,Mother,hang on .,3.487,v adv,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1597,68,0,MOT,Mother,Mother,what's Daddy done ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1598,68,1,MOT,Mother,Mother,look .,3.487,co,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1614,69,0,MOT,Mother,Mother,Daddy's noisy isn't he ?,3.487,n:prop adj cop pro:sub,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1615,69,1,MOT,Mother,Mother,I'm going to have a word with Daddy .,3.487,pro:sub part inf v det:art n prep n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1640,70,0,MOT,Mother,Mother,where's where do all the cars go ?,3.487,pro:int mod qn det:art n v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1641,70,1,MOT,Mother,Mother,under the bridge .,3.487,prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1664,71,0,MOT,Mother,Mother,you sat on the book ?,3.487,pro:per v prep det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1665,71,1,MOT,Mother,Mother,Mummy's found a book .,3.487,n:prop part det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1676,72,0,MOT,Mother,Mother,what's he doing ?,3.487,pro:int pro:sub part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1677,72,1,MOT,Mother,Mother,oh this one's a good one .,3.487,co det:dem pro:indef det:art adj pro:indef,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1687,73,0,MOT,Mother,Mother,it's stuck isn't it ?,3.487,pro:per part cop pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1688,73,1,MOT,Mother,Mother,Carl do it .,3.487,n:prop mod pro:per,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1689,74,0,MOT,Mother,Mother,oh who's that ?,3.487,co pro:int pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1690,74,1,MOT,Mother,Mother,tell Mummy who it is .,3.487,v n:prop pro:rel pro:per cop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1693,75,0,MOT,Mother,Mother,is that what he says ?,3.487,cop pro:dem pro:int pro:sub v,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1694,75,1,MOT,Mother,Mother,there's a lion .,3.487,pro:exist det:art n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1707,76,0,MOT,Mother,Mother,what's Daddy doing ?,3.487,pro:int n:prop part,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1708,76,1,MOT,Mother,Mother,look Carl .,3.487,v n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1711,77,0,MOT,Mother,Mother,who do you think s behind there ?,3.487,pro:int mod pro:per v aux prep n,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1712,77,1,MOT,Mother,Mother,tell Mummy .,3.487,v n:prop,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1766,78,0,MOT,Mother,Mother,and who's that ?,3.487,coord pro:int pro:dem,P1Y09M02D,21.0,12-23 months
Manchester,Manchester_under_2/010902.xml,u1767,78,1,MOT,Mother,Mother,he's got big teeth .,3.487,pro:sub part adj n,P1Y09M02D,21.0,12-23 months
